,E,murho,muenrho,element,elnum
0,0.001,7.217,6.82,H,1
1,0.0015,2.148,1.752,H,1
2,0.002,1.059,0.6643,H,1
3,0.003,0.5612,0.1693,H,1
4,0.004,0.4546,0.06549,H,1
5,0.005,0.4193,0.03278,H,1
6,0.006,0.4042,0.01996,H,1
7,0.008,0.3914,0.0116,H,1
8,0.01,0.3854,0.009849,H,1
9,0.015,0.3764,0.01102,H,1
10,0.02,0.3695,0.01355,H,1
11,0.03,0.357,0.01863,H,1
12,0.04,0.3458,0.02315,H,1
13,0.05,0.3355,0.02709,H,1
14,0.06,0.326,0.03053,H,1
15,0.08,0.3091,0.0362,H,1
16,0.1,0.2944,0.04063,H,1
17,0.15,0.2651,0.04813,H,1
18,0.2,0.2429,0.05254,H,1
19,0.3,0.2112,0.05695,H,1
20,0.4,0.1893,0.0586,H,1
21,0.5,0.1729,0.059,H,1
22,0.6,0.1599,0.05875,H,1
23,0.8,0.1405,0.05739,H,1
24,1.0,0.1263,0.05556,H,1
25,1.25,0.1129,0.05311,H,1
26,1.5,0.1027,0.05075,H,1
27,2.0,0.08769,0.0465,H,1
28,3.0,0.06921,0.03992,H,1
29,4.0,0.05806,0.03523,H,1
30,5.0,0.05049,0.03174,H,1
31,6.0,0.04498,0.02905,H,1
32,8.0,0.03746,0.02515,H,1
33,10.0,0.03254,0.02247,H,1
34,15.0,0.02539,0.01837,H,1
35,20.0,0.02153,0.01606,H,1
0,0.001,60.84,60.45,He,2
1,0.0015,16.76,16.38,He,2
2,0.002,6.863,6.503,He,2
3,0.003,2.007,1.681,He,2
4,0.004,0.9329,0.6379,He,2
5,0.005,0.5766,0.3061,He,2
6,0.006,0.4195,0.1671,He,2
7,0.008,0.2933,0.06446,He,2
8,0.01,0.2476,0.0326,He,2
9,0.015,0.2092,0.01246,He,2
10,0.02,0.196,0.00941,He,2
11,0.03,0.1838,0.01003,He,2
12,0.04,0.1763,0.0119,He,2
13,0.05,0.1703,0.01375,He,2
14,0.06,0.1651,0.01544,He,2
15,0.08,0.1562,0.01826,He,2
16,0.1,0.1486,0.02047,He,2
17,0.15,0.1336,0.02424,He,2
18,0.2,0.1224,0.02647,He,2
19,0.3,0.1064,0.02868,He,2
20,0.4,0.09535,0.02951,He,2
21,0.5,0.08707,0.02971,He,2
22,0.6,0.08054,0.02959,He,2
23,0.8,0.07076,0.0289,He,2
24,1.0,0.06362,0.02797,He,2
25,1.25,0.05688,0.02674,He,2
26,1.5,0.05173,0.02555,He,2
27,2.0,0.04422,0.02343,He,2
28,3.0,0.03503,0.02019,He,2
29,4.0,0.02949,0.0179,He,2
30,5.0,0.02577,0.01622,He,2
31,6.0,0.02307,0.01493,He,2
32,8.0,0.0194,0.01308,He,2
33,10.0,0.01703,0.01183,He,2
34,15.0,0.01363,0.009948,He,2
35,20.0,0.01183,0.08914,He,2
0,0.001,233.9,233.5,Li,3
1,0.0015,66.68,66.29,Li,3
2,0.002,27.07,26.72,Li,3
3,0.003,7.549,7.249,Li,3
4,0.004,3.114,2.84,Li,3
5,0.005,1.619,1.364,Li,3
6,0.006,0.9875,0.7477,Li,3
7,0.008,0.5054,0.2888,Li,3
8,0.01,0.3395,0.1387,Li,3
9,0.015,0.2176,0.0391,Li,3
10,0.02,0.1856,0.01885,Li,3
11,0.03,0.1644,0.01138,Li,3
12,0.04,0.1551,0.01131,Li,3
13,0.05,0.1488,0.01237,Li,3
14,0.06,0.1438,0.01361,Li,3
15,0.08,0.1356,0.01588,Li,3
16,0.1,0.1289,0.01776,Li,3
17,0.15,0.1158,0.02098,Li,3
18,0.2,0.106,0.0229,Li,3
19,0.3,0.0921,0.02481,Li,3
20,0.4,0.08249,0.02552,Li,3
21,0.5,0.07532,0.02569,Li,3
22,0.6,0.06968,0.02559,Li,3
23,0.8,0.06121,0.02499,Li,3
24,1.0,0.05503,0.02419,Li,3
25,1.25,0.04921,0.02312,Li,3
26,1.5,0.04476,0.0221,Li,3
27,2.0,0.0383,0.02028,Li,3
28,3.0,0.03043,0.01753,Li,3
29,4.0,0.02572,0.01561,Li,3
30,5.0,0.02257,0.01422,Li,3
31,6.0,0.0203,0.01316,Li,3
32,8.0,0.01725,0.01167,Li,3
33,10.0,0.01529,0.01066,Li,3
34,15.0,0.01252,0.009182,Li,3
35,20.0,0.01109,0.08385,Li,3
0,0.001,604.1,603.5,Be,4
1,0.0015,179.7,179.1,Be,4
2,0.002,74.69,74.22,Be,4
3,0.003,21.27,20.9,Be,4
4,0.004,8.685,8.367,Be,4
5,0.005,4.369,4.081,Be,4
6,0.006,2.527,2.26,Be,4
7,0.008,1.124,0.8839,Be,4
8,0.01,0.6466,0.4255,Be,4
9,0.015,0.307,0.1143,Be,4
10,0.02,0.2251,0.0478,Be,4
11,0.03,0.1792,0.01898,Be,4
12,0.04,0.164,0.01438,Be,4
13,0.05,0.1554,0.01401,Be,4
14,0.06,0.1493,0.01468,Be,4
15,0.08,0.1401,0.01658,Be,4
16,0.1,0.1328,0.01836,Be,4
17,0.15,0.119,0.02157,Be,4
18,0.2,0.1089,0.02353,Be,4
19,0.3,0.09463,0.02548,Be,4
20,0.4,0.08471,0.0262,Be,4
21,0.5,0.07739,0.02639,Be,4
22,0.6,0.07155,0.02627,Be,4
23,0.8,0.06286,0.02565,Be,4
24,1.0,0.05652,0.02483,Be,4
25,1.25,0.05054,0.02373,Be,4
26,1.5,0.04597,0.02268,Be,4
27,2.0,0.03938,0.02083,Be,4
28,3.0,0.03138,0.01806,Be,4
29,4.0,0.02664,0.01617,Be,4
30,5.0,0.02347,0.01479,Be,4
31,6.0,0.02121,0.01377,Be,4
32,8.0,0.01819,0.01233,Be,4
33,10.0,0.01627,0.01138,Be,4
34,15.0,0.01361,0.01001,Be,4
35,20.0,0.01227,0.09294,Be,4
0,0.001,1229.0,1228.0,B,5
1,0.0015,376.6,375.9,B,5
2,0.002,159.7,159.1,B,5
3,0.003,46.67,46.17,B,5
4,0.004,19.27,18.86,B,5
5,0.005,9.683,9.332,B,5
6,0.006,5.538,5.223,B,5
7,0.008,2.346,2.072,B,5
8,0.01,1.255,1.006,B,5
9,0.015,0.4827,0.2698,B,5
10,0.02,0.3014,0.1084,B,5
11,0.03,0.2063,0.03506,B,5
12,0.04,0.1793,0.02084,B,5
13,0.05,0.1665,0.01737,B,5
14,0.06,0.1583,0.0168,B,5
15,0.08,0.1472,0.01785,B,5
16,0.1,0.1391,0.0194,B,5
17,0.15,0.1243,0.02255,B,5
18,0.2,0.1136,0.02453,B,5
19,0.3,0.09862,0.02654,B,5
20,0.4,0.08834,0.02731,B,5
21,0.5,0.08065,0.02749,B,5
22,0.6,0.0746,0.02737,B,5
23,0.8,0.06549,0.02671,B,5
24,1.0,0.0589,0.02586,B,5
25,1.25,0.05266,0.02472,B,5
26,1.5,0.04791,0.02362,B,5
27,2.0,0.04108,0.02171,B,5
28,3.0,0.03284,0.01889,B,5
29,4.0,0.02798,0.01698,B,5
30,5.0,0.02476,0.01562,B,5
31,6.0,0.02248,0.01461,B,5
32,8.0,0.01945,0.01322,B,5
33,10.0,0.01755,0.01232,B,5
34,15.0,0.01495,0.01104,B,5
35,20.0,0.01368,0.01039,B,5
0,0.001,2211.0,2209.0,C,6
1,0.0015,700.2,699.0,C,6
2,0.002,302.6,301.6,C,6
3,0.003,90.33,89.63,C,6
4,0.004,37.78,37.23,C,6
5,0.005,19.12,18.66,C,6
6,0.006,10.95,10.54,C,6
7,0.008,4.576,4.242,C,6
8,0.01,2.373,2.078,C,6
9,0.015,0.8071,0.5627,C,6
10,0.02,0.442,0.2238,C,6
11,0.03,0.2562,0.06614,C,6
12,0.04,0.2076,0.03343,C,6
13,0.05,0.1871,0.02397,C,6
14,0.06,0.1753,0.02098,C,6
15,0.08,0.161,0.02037,C,6
16,0.1,0.1514,0.02147,C,6
17,0.15,0.1347,0.02449,C,6
18,0.2,0.1229,0.02655,C,6
19,0.3,0.1066,0.0287,C,6
20,0.4,0.09546,0.0295,C,6
21,0.5,0.08715,0.02969,C,6
22,0.6,0.08058,0.02956,C,6
23,0.8,0.07076,0.02885,C,6
24,1.0,0.06361,0.02792,C,6
25,1.25,0.0569,0.02669,C,6
26,1.5,0.05179,0.02551,C,6
27,2.0,0.04442,0.02345,C,6
28,3.0,0.03562,0.02048,C,6
29,4.0,0.03047,0.01849,C,6
30,5.0,0.02708,0.0171,C,6
31,6.0,0.02469,0.01607,C,6
32,8.0,0.02154,0.01468,C,6
33,10.0,0.01959,0.0138,C,6
34,15.0,0.01698,0.01258,C,6
35,20.0,0.01575,0.01198,C,6
0,0.001,3311.0,3306.0,N,7
1,0.0015,1083.0,1080.0,N,7
2,0.002,476.9,475.5,N,7
3,0.003,145.6,144.7,N,7
4,0.004,61.66,60.94,N,7
5,0.005,31.44,30.86,N,7
6,0.006,18.09,17.59,N,7
7,0.008,7.562,7.17,N,7
8,0.01,3.879,3.545,N,7
9,0.015,1.236,0.9715,N,7
10,0.02,0.6178,0.3867,N,7
11,0.03,0.3066,0.1099,N,7
12,0.04,0.2288,0.05051,N,7
13,0.05,0.198,0.03217,N,7
14,0.06,0.1817,0.02548,N,7
15,0.08,0.1639,0.02211,N,7
16,0.1,0.1529,0.02231,N,7
17,0.15,0.1353,0.02472,N,7
18,0.2,0.1233,0.02665,N,7
19,0.3,0.1068,0.02873,N,7
20,0.4,0.09557,0.02952,N,7
21,0.5,0.08719,0.02969,N,7
22,0.6,0.08063,0.02956,N,7
23,0.8,0.07081,0.02886,N,7
24,1.0,0.06364,0.02792,N,7
25,1.25,0.05693,0.02669,N,7
26,1.5,0.0518,0.0255,N,7
27,2.0,0.0445,0.02347,N,7
28,3.0,0.03579,0.02057,N,7
29,4.0,0.03073,0.01867,N,7
30,5.0,0.02742,0.01734,N,7
31,6.0,0.02511,0.01639,N,7
32,8.0,0.02209,0.01512,N,7
33,10.0,0.02024,0.01434,N,7
34,15.0,0.01782,0.01332,N,7
35,20.0,0.01673,0.01285,N,7
0,0.001,4590.0,4576.0,O,8
1,0.0015,1549.0,1545.0,O,8
2,0.002,694.9,692.6,O,8
3,0.003,217.1,215.8,O,8
4,0.004,93.15,92.21,O,8
5,0.005,47.9,47.15,O,8
6,0.006,27.7,27.08,O,8
7,0.008,11.63,11.16,O,8
8,0.01,5.952,5.565,O,8
9,0.015,1.836,1.545,O,8
10,0.02,0.8651,0.6179,O,8
11,0.03,0.3779,0.1729,O,8
12,0.04,0.2585,0.0753,O,8
13,0.05,0.2132,0.04414,O,8
14,0.06,0.1907,0.03207,O,8
15,0.08,0.1678,0.02468,O,8
16,0.1,0.1551,0.02355,O,8
17,0.15,0.1361,0.02506,O,8
18,0.2,0.1237,0.02679,O,8
19,0.3,0.107,0.02877,O,8
20,0.4,0.09566,0.02953,O,8
21,0.5,0.08729,0.02971,O,8
22,0.6,0.0807,0.02957,O,8
23,0.8,0.07087,0.02887,O,8
24,1.0,0.06372,0.02794,O,8
25,1.25,0.05697,0.02669,O,8
26,1.5,0.05185,0.02551,O,8
27,2.0,0.04459,0.0235,O,8
28,3.0,0.03597,0.02066,O,8
29,4.0,0.031,0.01882,O,8
30,5.0,0.02777,0.01757,O,8
31,6.0,0.02552,0.01668,O,8
32,8.0,0.02263,0.01553,O,8
33,10.0,0.02089,0.01483,O,8
34,15.0,0.01866,0.01396,O,8
35,20.0,0.0177,0.0136,O,8
0,0.001,5649.0,5615.0,F,9
1,0.0015,1979.0,1969.0,F,9
2,0.002,904.7,900.5,F,9
3,0.003,288.8,287.0,F,9
4,0.004,125.6,124.4,F,9
5,0.005,65.14,64.24,F,9
6,0.006,37.89,37.16,F,9
7,0.008,16.02,15.48,F,9
8,0.01,8.205,7.776,F,9
9,0.015,2.492,2.186,F,9
10,0.02,1.133,0.8796,F,9
11,0.03,0.4487,0.2451,F,9
12,0.04,0.2828,0.1036,F,9
13,0.05,0.2214,0.05747,F,9
14,0.06,0.192,0.03903,F,9
15,0.08,0.1639,0.02676,F,9
16,0.1,0.1496,0.02394,F,9
17,0.15,0.1298,0.02417,F,9
18,0.2,0.1176,0.02554,F,9
19,0.3,0.1015,0.02729,F,9
20,0.4,0.09073,0.028,F,9
21,0.5,0.08274,0.02815,F,9
22,0.6,0.07649,0.02801,F,9
23,0.8,0.06717,0.02734,F,9
24,1.0,0.06037,0.02645,F,9
25,1.25,0.05399,0.02527,F,9
26,1.5,0.04915,0.02416,F,9
27,2.0,0.04228,0.02226,F,9
28,3.0,0.03422,0.01964,F,9
29,4.0,0.0296,0.01797,F,9
30,5.0,0.02663,0.01685,F,9
31,6.0,0.02457,0.01607,F,9
32,8.0,0.02195,0.01508,F,9
33,10.0,0.02039,0.01451,F,9
34,15.0,0.01846,0.01382,F,9
35,20.0,0.01769,0.01357,F,9
0,0.001,7409.0,7326.0,Ne,10
1,0.0015,2666.0,2645.0,Ne,10
2,0.002,1243.0,1234.0,Ne,10
3,0.003,405.1,402.1,Ne,10
4,0.004,178.5,176.7,Ne,10
5,0.005,93.39,92.14,Ne,10
6,0.006,54.67,53.69,Ne,10
7,0.008,23.28,22.6,Ne,10
8,0.01,11.97,11.43,Ne,10
9,0.015,3.613,3.253,Ne,10
10,0.02,1.606,1.317,Ne,10
11,0.03,0.5923,0.3676,Ne,10
12,0.04,0.3473,0.1528,Ne,10
13,0.05,0.2579,0.08182,Ne,10
14,0.06,0.2161,0.05287,Ne,10
15,0.08,0.1781,0.03273,Ne,10
16,0.1,0.16,0.02733,Ne,10
17,0.15,0.137,0.0259,Ne,10
18,0.2,0.1236,0.02697,Ne,10
19,0.3,0.1064,0.02862,Ne,10
20,0.4,0.09502,0.02931,Ne,10
21,0.5,0.08664,0.02946,Ne,10
22,0.6,0.08006,0.0293,Ne,10
23,0.8,0.07029,0.0286,Ne,10
24,1.0,0.06316,0.02766,Ne,10
25,1.25,0.05646,0.02641,Ne,10
26,1.5,0.05145,0.02526,Ne,10
27,2.0,0.0443,0.0233,Ne,10
28,3.0,0.03594,0.02061,Ne,10
29,4.0,0.03122,0.01894,Ne,10
30,5.0,0.02818,0.01784,Ne,10
31,6.0,0.0261,0.01709,Ne,10
32,8.0,0.02348,0.01616,Ne,10
33,10.0,0.02197,0.01564,Ne,10
34,15.0,0.02013,0.01508,Ne,10
35,20.0,0.01946,0.01491,Ne,10
0,0.001,654.2,652.2,Na,11
1,0.00103542,596.0,594.1,Na,11
2,0.0010721,542.9,541.0,Na,11
3,0.0010721,6435.0,6320.0,Na,11
4,0.0015,3194.0,3151.0,Na,11
5,0.002,1521.0,1504.0,Na,11
6,0.003,507.0,502.3,Na,11
7,0.004,226.1,223.8,Na,11
8,0.005,119.4,117.8,Na,11
9,0.006,70.3,69.15,Na,11
10,0.008,30.18,29.41,Na,11
11,0.01,15.57,14.99,Na,11
12,0.015,4.694,4.313,Na,11
13,0.02,2.057,1.759,Na,11
14,0.03,0.7197,0.4928,Na,11
15,0.04,0.3969,0.2031,Na,11
16,0.05,0.2804,0.1063,Na,11
17,0.06,0.2268,0.06625,Na,11
18,0.08,0.1796,0.03761,Na,11
19,0.1,0.1585,0.02931,Na,11
20,0.15,0.1335,0.02579,Na,11
21,0.2,0.1199,0.02635,Na,11
22,0.3,0.1029,0.02771,Na,11
23,0.4,0.09185,0.02833,Na,11
24,0.5,0.08372,0.02845,Na,11
25,0.6,0.07736,0.0283,Na,11
26,0.8,0.06788,0.0276,Na,11
27,1.0,0.061,0.02669,Na,11
28,1.25,0.05454,0.02549,Na,11
29,1.5,0.04968,0.02437,Na,11
30,2.0,0.04282,0.02249,Na,11
31,3.0,0.03487,0.01997,Na,11
32,4.0,0.03037,0.01842,Na,11
33,5.0,0.02753,0.01743,Na,11
34,6.0,0.02559,0.01675,Na,11
35,8.0,0.02319,0.01595,Na,11
36,10.0,0.02181,0.01552,Na,11
37,15.0,0.02023,0.01508,Na,11
38,20.0,0.0197,0.01496,Na,11
0,0.001,922.5,920.3,Mg,12
1,0.00114237,647.4,645.2,Mg,12
2,0.001305,453.0,450.9,Mg,12
3,0.001305,5444.0,5310.0,Mg,12
4,0.0015,4004.0,3918.0,Mg,12
5,0.002,1932.0,1899.0,Mg,12
6,0.003,658.5,649.9,Mg,12
7,0.004,297.4,293.7,Mg,12
8,0.005,158.3,156.1,Mg,12
9,0.006,93.81,92.27,Mg,12
10,0.008,40.61,39.65,Mg,12
11,0.01,21.05,20.36,Mg,12
12,0.015,6.358,5.925,Mg,12
13,0.02,2.763,2.432,Mg,12
14,0.03,0.9306,0.6855,Mg,12
15,0.04,0.4881,0.2815,Mg,12
16,0.05,0.3292,0.1451,Mg,12
17,0.06,0.257,0.0882,Mg,12
18,0.08,0.1951,0.04671,Mg,12
19,0.1,0.1686,0.0341,Mg,12
20,0.15,0.1394,0.02766,Mg,12
21,0.2,0.1245,0.02761,Mg,12
22,0.3,0.1065,0.02871,Mg,12
23,0.4,0.09492,0.02928,Mg,12
24,0.5,0.08647,0.02938,Mg,12
25,0.6,0.07988,0.02921,Mg,12
26,0.8,0.07008,0.02848,Mg,12
27,1.0,0.06296,0.02753,Mg,12
28,1.25,0.05629,0.02629,Mg,12
29,1.5,0.05129,0.02514,Mg,12
30,2.0,0.04426,0.02322,Mg,12
31,3.0,0.03613,0.02067,Mg,12
32,4.0,0.03159,0.01915,Mg,12
33,5.0,0.02873,0.01819,Mg,12
34,6.0,0.02681,0.01756,Mg,12
35,8.0,0.02445,0.01683,Mg,12
36,10.0,0.02313,0.01646,Mg,12
37,15.0,0.02168,0.01614,Mg,12
38,20.0,0.02127,0.01609,Mg,12
0,0.001,1185.0,1183.0,Al,13
1,0.0015,402.2,400.1,Al,13
2,0.0015596,362.1,360.0,Al,13
3,0.0015596,3957.0,3829.0,Al,13
4,0.002,2263.0,2204.0,Al,13
5,0.003,788.0,773.2,Al,13
6,0.004,360.5,354.5,Al,13
7,0.005,193.4,190.2,Al,13
8,0.006,115.3,113.3,Al,13
9,0.008,50.33,49.18,Al,13
10,0.01,26.23,25.43,Al,13
11,0.015,7.955,7.487,Al,13
12,0.02,3.441,3.094,Al,13
13,0.03,1.128,0.8778,Al,13
14,0.04,0.5685,0.3601,Al,13
15,0.05,0.3681,0.184,Al,13
16,0.06,0.2778,0.1099,Al,13
17,0.08,0.2018,0.05511,Al,13
18,0.1,0.1704,0.03794,Al,13
19,0.15,0.1378,0.02827,Al,13
20,0.2,0.1223,0.02745,Al,13
21,0.3,0.1042,0.02816,Al,13
22,0.4,0.09276,0.02862,Al,13
23,0.5,0.08445,0.02868,Al,13
24,0.6,0.07802,0.02851,Al,13
25,0.8,0.06841,0.02778,Al,13
26,1.0,0.06146,0.02686,Al,13
27,1.25,0.05496,0.02565,Al,13
28,1.5,0.05006,0.02451,Al,13
29,2.0,0.04324,0.02266,Al,13
30,3.0,0.03541,0.02024,Al,13
31,4.0,0.03106,0.01882,Al,13
32,5.0,0.02836,0.01795,Al,13
33,6.0,0.02655,0.01739,Al,13
34,8.0,0.02437,0.01678,Al,13
35,10.0,0.02318,0.0165,Al,13
36,15.0,0.02195,0.01631,Al,13
37,20.0,0.02168,0.01633,Al,13
0,0.001,1570.0,1567.0,Si,14
1,0.0015,535.5,533.1,Si,14
2,0.0018389,309.2,307.0,Si,14
3,0.0018389,3192.0,3059.0,Si,14
4,0.002,2777.0,2669.0,Si,14
5,0.003,978.4,951.6,Si,14
6,0.004,452.9,442.7,Si,14
7,0.005,245.0,240.0,Si,14
8,0.006,147.0,143.9,Si,14
9,0.008,64.68,63.13,Si,14
10,0.01,33.89,32.89,Si,14
11,0.015,10.34,9.794,Si,14
12,0.02,4.464,4.076,Si,14
13,0.03,1.436,1.164,Si,14
14,0.04,0.7012,0.4782,Si,14
15,0.05,0.4385,0.243,Si,14
16,0.06,0.3207,0.1434,Si,14
17,0.08,0.2228,0.06896,Si,14
18,0.1,0.1835,0.04513,Si,14
19,0.15,0.1448,0.03086,Si,14
20,0.2,0.1275,0.02905,Si,14
21,0.3,0.1082,0.02932,Si,14
22,0.4,0.09614,0.02968,Si,14
23,0.5,0.08748,0.02971,Si,14
24,0.6,0.08077,0.02951,Si,14
25,0.8,0.07082,0.02875,Si,14
26,1.0,0.06361,0.02778,Si,14
27,1.25,0.05688,0.02652,Si,14
28,1.5,0.05183,0.02535,Si,14
29,2.0,0.0448,0.02345,Si,14
30,3.0,0.03678,0.02101,Si,14
31,4.0,0.0324,0.01963,Si,14
32,5.0,0.02967,0.01878,Si,14
33,6.0,0.02788,0.01827,Si,14
34,8.0,0.02574,0.01773,Si,14
35,10.0,0.02462,0.01753,Si,14
36,15.0,0.02352,0.01746,Si,14
37,20.0,0.02338,0.01757,Si,14
0,0.001,1913.0,1910.0,P,15
1,0.0015,654.7,652.2,P,15
2,0.002,301.8,299.6,P,15
3,0.0021455,249.4,247.3,P,15
4,0.0021455,2473.0,2343.0,P,15
5,0.003,1118.0,1074.0,P,15
6,0.004,524.2,507.9,P,15
7,0.005,286.0,278.2,P,15
8,0.006,172.6,168.2,P,15
9,0.008,76.6,74.57,P,15
10,0.01,40.35,39.12,P,15
11,0.015,12.39,11.79,P,15
12,0.02,5.352,4.939,P,15
13,0.03,1.7,1.422,P,15
14,0.04,0.8096,0.585,P,15
15,0.05,0.4916,0.2965,P,15
16,0.06,0.3494,0.1735,P,15
17,0.08,0.2324,0.08083,P,15
18,0.1,0.1865,0.05068,P,15
19,0.15,0.1432,0.03188,P,15
20,0.2,0.125,0.02899,P,15
21,0.3,0.1055,0.0287,P,15
22,0.4,0.09359,0.02892,P,15
23,0.5,0.08511,0.02891,P,15
24,0.6,0.07854,0.02869,P,15
25,0.8,0.06884,0.02793,P,15
26,1.0,0.06182,0.02698,P,15
27,1.25,0.05526,0.02575,P,15
28,1.5,0.05039,0.02462,P,15
29,2.0,0.04358,0.02279,P,15
30,3.0,0.0359,0.02049,P,15
31,4.0,0.03172,0.01921,P,15
32,5.0,0.02915,0.01846,P,15
33,6.0,0.02747,0.01801,P,15
34,8.0,0.02552,0.0176,P,15
35,10.0,0.02452,0.01747,P,15
36,15.0,0.02364,0.01754,P,15
37,20.0,0.02363,0.01771,P,15
0,0.001,2429.0,2426.0,S,16
1,0.0015,834.2,831.4,S,16
2,0.002,385.3,382.8,S,16
3,0.002472,216.8,214.5,S,16
4,0.002472,2070.0,1935.0,S,16
5,0.003,1339.0,1265.0,S,16
6,0.004,633.8,606.6,S,16
7,0.005,348.7,336.0,S,16
8,0.006,211.6,204.6,S,16
9,0.008,94.65,91.71,S,16
10,0.01,50.12,48.47,S,16
11,0.015,15.5,14.77,S,16
12,0.02,6.708,6.235,S,16
13,0.03,2.113,1.809,S,16
14,0.04,0.9872,0.7466,S,16
15,0.05,0.5849,0.3779,S,16
16,0.06,0.4053,0.2199,S,16
17,0.08,0.2585,0.1,S,16
18,0.1,0.202,0.06052,S,16
19,0.15,0.1506,0.03516,S,16
20,0.2,0.1302,0.0308,S,16
21,0.3,0.1091,0.02983,S,16
22,0.4,0.09665,0.02991,S,16
23,0.5,0.08781,0.02984,S,16
24,0.6,0.08102,0.02959,S,16
25,0.8,0.07098,0.02878,S,16
26,1.0,0.06373,0.0278,S,16
27,1.25,0.05697,0.02652,S,16
28,1.5,0.05193,0.02535,S,16
29,2.0,0.04498,0.02349,S,16
30,3.0,0.03715,0.02118,S,16
31,4.0,0.03293,0.01993,S,16
32,5.0,0.03036,0.01923,S,16
33,6.0,0.02872,0.01884,S,16
34,8.0,0.02682,0.0185,S,16
35,10.0,0.02589,0.01845,S,16
36,15.0,0.02517,0.01864,S,16
37,20.0,0.02529,0.01889,S,16
0,0.001,2832.0,2829.0,Cl,17
1,0.0015,977.1,974.2,Cl,17
2,0.002,452.0,449.4,Cl,17
3,0.0028224,177.4,175.2,Cl,17
4,0.0028224,1637.0,1506.0,Cl,17
5,0.003,1473.0,1361.0,Cl,17
6,0.004,703.7,662.6,Cl,17
7,0.005,390.1,371.1,Cl,17
8,0.006,238.4,228.2,Cl,17
9,0.008,107.5,103.4,Cl,17
10,0.01,57.25,55.1,Cl,17
11,0.015,17.84,17.0,Cl,17
12,0.02,7.739,7.227,Cl,17
13,0.03,2.425,2.114,Cl,17
14,0.04,1.117,0.8756,Cl,17
15,0.05,0.6483,0.4433,Cl,17
16,0.06,0.4395,0.257,Cl,17
17,0.08,0.2696,0.1148,Cl,17
18,0.1,0.205,0.06745,Cl,17
19,0.15,0.148,0.03639,Cl,17
20,0.2,0.1266,0.03067,Cl,17
21,0.3,0.1054,0.02898,Cl,17
22,0.4,0.09311,0.02887,Cl,17
23,0.5,0.08453,0.02874,Cl,17
24,0.6,0.07795,0.02847,Cl,17
25,0.8,0.06826,0.02767,Cl,17
26,1.0,0.06128,0.02671,Cl,17
27,1.25,0.05478,0.02549,Cl,17
28,1.5,0.04994,0.02436,Cl,17
29,2.0,0.04328,0.02258,Cl,17
30,3.0,0.03585,0.02043,Cl,17
31,4.0,0.03188,0.01931,Cl,17
32,5.0,0.0295,0.01871,Cl,17
33,6.0,0.02798,0.01839,Cl,17
34,8.0,0.02628,0.01819,Cl,17
35,10.0,0.02549,0.01824,Cl,17
36,15.0,0.02496,0.01861,Cl,17
37,20.0,0.0252,0.01899,Cl,17
0,0.001,3184.0,3180.0,Ar,18
1,0.0015,1105.0,1102.0,Ar,18
2,0.002,512.0,509.3,Ar,18
3,0.003,170.3,168.2,Ar,18
4,0.0032029,142.4,140.3,Ar,18
5,0.0032029,1275.0,1153.0,Ar,18
6,0.004,757.2,697.9,Ar,18
7,0.005,422.5,395.3,Ar,18
8,0.006,259.3,244.9,Ar,18
9,0.008,118.0,112.5,Ar,18
10,0.01,63.16,60.38,Ar,18
11,0.015,19.83,18.86,Ar,18
12,0.02,8.629,8.074,Ar,18
13,0.03,2.697,2.382,Ar,18
14,0.04,1.228,0.9907,Ar,18
15,0.05,0.7012,0.502,Ar,18
16,0.06,0.4664,0.2904,Ar,18
17,0.08,0.276,0.128,Ar,18
18,0.1,0.2043,0.07344,Ar,18
19,0.15,0.1427,0.03703,Ar,18
20,0.2,0.1205,0.02998,Ar,18
21,0.3,0.09953,0.02757,Ar,18
22,0.4,0.08776,0.02727,Ar,18
23,0.5,0.07958,0.02708,Ar,18
24,0.6,0.07335,0.02679,Ar,18
25,0.8,0.06419,0.02601,Ar,18
26,1.0,0.05762,0.0251,Ar,18
27,1.25,0.0515,0.02394,Ar,18
28,1.5,0.04695,0.02288,Ar,18
29,2.0,0.04074,0.02123,Ar,18
30,3.0,0.03384,0.01927,Ar,18
31,4.0,0.03019,0.01827,Ar,18
32,5.0,0.02802,0.01777,Ar,18
33,6.0,0.02667,0.01753,Ar,18
34,8.0,0.02517,0.01742,Ar,18
35,10.0,0.02451,0.01754,Ar,18
36,15.0,0.02418,0.018,Ar,18
37,20.0,0.02453,0.01842,Ar,18
0,0.001,4058.0,4053.0,K,19
1,0.0015,1418.0,1415.0,K,19
2,0.002,659.2,656.3,K,19
3,0.003,219.8,217.4,K,19
4,0.0036074,132.7,130.6,K,19
5,0.0036074,1201.0,1065.0,K,19
6,0.004,925.6,830.4,K,19
7,0.005,518.9,475.2,K,19
8,0.006,320.5,297.4,K,19
9,0.008,146.9,138.3,K,19
10,0.01,79.07,74.9,K,19
11,0.015,25.03,23.7,K,19
12,0.02,10.93,10.23,K,19
13,0.03,3.413,3.045,K,19
14,0.04,1.541,1.272,K,19
15,0.05,0.8679,0.6454,K,19
16,0.06,0.5678,0.373,K,19
17,0.08,0.3251,0.1628,K,19
18,0.1,0.2345,0.09161,K,19
19,0.15,0.1582,0.04346,K,19
20,0.2,0.1319,0.03378,K,19
21,0.3,0.108,0.03015,K,19
22,0.4,0.09495,0.02959,K,19
23,0.5,0.086,0.02929,K,19
